243916,201,38
244140,130,1096
244140,102,518
244140,201,38
244140,201,38
245852,102,366
245852,116,366
245852,119,366
245852,111,181
245852,112,181
245852,116,181
245852,103,1006
245852,114,243
245852,116,243
245852,119,243
245852,102,275
245852,201,38
245852,201,38
264300,119,974
264300,103,424
264300,103,1371
264300,119,152
264300,119,518
264300,119,488
264300,111,365
264300,121,395
264300,119,851
264300,201,38
264300,204,38
264300,201,38
266464,108,1492
266464,114,1492
266464,116,1492
266464,108,242
266464,213,38
267016,102,334
267016,108,334
267016,116,334
267016,201,38
268271,103,2038
268271,214,38
270542,103,1461
270542,116,1461
270542,103,365
270542,116,365
270542,103,213
270542,116,213
270542,210,38
270542,201,38
270436,116,1754
270436,102,761
270436,112,550
270436,102,821
270436,102,243
270436,103,243
270436,108,243
270436,112,243
270436,113,243
270436,116,243
270436,102,548
270436,103,548
270436,108,548
270436,112,548
270436,113,548
270436,116,548
270436,119,548
270436,102,275
270436,103,275
270436,108,275
270436,112,275
270436,113,275
270436,116,275
270436,119,275
270436,102,1614
270436,102,792
270436,107,1826
270436,210,38
270436,201,38
270436,201,38
282161,105,120
282161,103,456
282161,103,153
282161,105,153
282161,110,153
282161,111,153
282161,112,153
282161,119,153
282161,128,153
282161,201,38
282161,201,38
287796,103,304
287796,103,89
287796,205,38
234127,119,153
298372,116,2891
298372,103,701
298372,116,701
298372,119,701
298372,116,1917
298372,210,38
298372,201,38
298577,130,823
298577,130,2071
298577,205,38
298957,116,92
298957,102,597
298957,102,181
298957,201,38
298957,201,38
298895,102,151
298895,105,151
298895,110,151
298895,116,151
298895,214,38
298895,201,38
315768,103,244
315768,111,84
315768,119,356
315768,205,38
315768,204,38
315768,201,38
315768,211,38
316947,119,358
316947,119,60
316947,119,329
316947,204,38
317529,119,153
317529,119,518
317529,206,38
318978,112,1338
318978,103,273
318978,111,273
318978,123,273
318978,103,1480
318978,111,1480
318978,116,1480
318978,119,1480
318978,123,1480
318978,111,608
318978,119,150
318978,201,38
322574,119,731
322574,108,638
322574,204,38
324045,102,1905
324045,116,1905
324045,119,1905
324045,213,38
326622,101,184
326622,113,214
326622,102,91
326622,108,91
326622,116,91
326622,213,38
326622,201,38
326622,214,38
338949,103,580
338949,102,670
338949,111,670
338949,119,670
338949,103,641
338949,116,641
338949,120,641
338949,105,457
338949,102,424
338949,111,424
338949,119,424
338949,103,668
338949,201,38
339295,102,669
339295,201,38
332476,110,304
332476,120,184
332476,120,486
332476,205,38
340378,102,153
340378,111,153
340378,119,153
340378,123,153
340378,102,61
340378,111,61
340378,119,61
340378,102,212
340378,111,212
340378,119,212
340378,123,212
340378,102,181
340378,105,181
340378,119,181
340378,201,38
343285,102,424
343285,103,424
343285,105,424
343285,110,424
343285,111,424
343285,113,424
343285,114,424
343285,119,424
343285,123,424
343285,102,243
343285,103,243
343285,105,243
343285,110,243
343285,111,243
343285,113,243
343285,114,243
343285,119,243
343285,123,243
343285,102,365
343285,103,365
343285,105,365
343285,110,365
343285,111,365
343285,113,365
343285,114,365
343285,119,365
343285,123,365
343285,102,61
343285,103,61
343285,105,61
343285,110,61
343285,111,61
343285,113,61
343285,114,61
343285,119,61
343285,123,61
343285,201,38
343285,201,38
343285,201,38
344150,119,3001
344150,201,38
344150,206,38
344227,103,306
344227,107,609
344227,102,334
344227,103,334
344227,104,334
344227,105,334
344227,106,334
344227,107,334
344227,108,334
344227,112,334
344227,113,334
344227,114,334
344227,115,334
344227,116,334
344227,119,334
344227,120,334
344227,122,334
344227,123,334
344227,129,334
344227,114,365
344227,116,365
344227,119,365
344227,121,365
344227,107,62
344227,119,366
344227,210,38
344227,201,38
345942,119,273
345942,119,303
345942,201,38
345942,201,38
345942,214,38
345942,201,38
346789,114,61
346789,116,61
346789,119,61
346789,116,186
346789,102,256
346789,107,256
346789,108,256
346789,116,256
346789,119,256
346789,116,113
346789,210,38
348111,119,62
348111,119,1172
348111,201,38
352611,119,242
352611,119,943
352611,119,153
352611,204,38
353000,103,396
353000,103,91
353000,103,638
353000,201,38
354307,111,184
354307,123,184
354307,201,38
354307,201,38
359011,114,809
359011,101,355
359011,102,355
359011,103,355
359011,104,355
359011,105,355
359011,106,355
359011,107,355
359011,108,355
359011,110,355
359011,111,355
359011,112,355
359011,113,355
359011,114,355
359011,115,355
359011,116,355
359011,117,355
359011,119,355
359011,121,355
359011,123,355
359011,127,355
359011,128,355
359011,129,355
359011,130,355
359011,201,38
360949,130,181
360949,130,214
360949,113,212
360949,201,38
360949,204,38
360949,210,38
276262,102,395
276262,111,395
276262,119,395
276262,123,395
276262,211,38
367940,116,183
367940,102,762
367940,123,92
367940,201,38
367940,201,38
249375,102,153
371450,103,426
371450,103,61
371450,103,181
371450,201,38
371450,205,38
371641,119,490
371641,113,126
371641,114,126
371641,113,607
371641,201,38
371641,201,38
377727,121,1004
377727,121,334
377727,121,760
377727,101,61
377727,111,61
377727,121,61
377727,101,182
377727,111,182
377727,121,182
377727,121,31
377727,204,38
377727,201,38
377727,201,38
166788,102,2498
166788,103,2498
166788,105,2498
166788,108,2498
166788,110,2498
166788,111,2498
166788,116,2498
166788,117,2498
166788,119,2498
166788,122,2498
166788,201,38
381861,102,365
381861,116,365
381861,119,365
381861,119,184
381861,201,38
386651,111,578
386651,204,38
389583,119,181
389583,103,31
389583,112,1186
389583,101,182
389583,112,182
389583,119,62
389583,205,38
389583,201,38
389583,205,38
359073,102,975
359073,108,975
359073,112,975
359073,113,975
359073,102,1918
359073,108,1918
359073,110,1918
359073,201,38
401247,103,791
401247,116,791
401247,114,1084
401247,103,974
401247,201,38
401247,201,38
401247,210,38
401671,101,335
401671,102,335
401671,103,335
401671,104,335
401671,105,335
401671,106,335
401671,107,335
401671,108,335
401671,109,335
401671,110,335
401671,111,335
401671,112,335
401671,113,335
401671,114,335
401671,115,335
401671,116,335
401671,117,335
401671,118,335
401671,119,335
401671,120,335
401671,121,335
401671,122,335
401671,123,335
401671,124,335
401671,125,335
401671,126,335
401671,127,335
401671,128,335
401671,129,335
401671,130,335
401671,131,335
401671,201,38
402567,127,2585
402567,119,306
402567,201,38
218450,102,1430
218450,116,6543
218450,201,38
218450,201,38
218450,201,38
218450,201,38
218450,201,38
409617,119,607
409617,204,38
409617,210,38
411890,108,365
411890,129,365
411890,101,183
411890,107,183
411890,210,38
411890,204,38
411890,206,38
413443,116,275
413443,116,1612
413443,201,38
414492,204,38
417301,114,456
417301,103,486
417301,102,914
417301,108,914
417301,116,914
417301,114,1338
417301,213,38
417301,201,38
417368,102,719
417368,105,719
417368,110,719
417368,116,719
417368,201,38
229139,105,640
229139,116,2312
229139,105,2239
229139,201,38
229139,201,38
418054,101,5679
418054,102,5679
418054,103,5679
418054,104,5679
418054,105,5679
418054,106,5679
418054,107,5679
418054,108,5679
418054,109,5679
418054,110,5679
418054,111,5679
418054,112,5679
418054,113,5679
418054,114,5679
418054,115,5679
418054,116,5679
418054,117,5679
418054,118,5679
418054,119,5679
418054,120,5679
418054,121,5679
418054,122,5679
418054,123,5679
418054,125,5679
418054,126,5679
418054,127,5679
418054,128,5679
418054,129,5679
418054,130,5679
418054,131,5679
418054,121,1853
418054,110,494
418054,201,38
422317,102,184
422317,103,184
422317,105,184
422317,110,184
422317,111,184
422317,113,184
422317,114,184
422317,119,184
422317,123,184
422317,102,153
422317,103,153
422317,105,153
422317,110,153
422317,111,153
422317,113,153
422317,114,153
422317,119,153
422317,123,153
422317,102,92
422317,103,92
422317,105,92
422317,110,92
422317,111,92
422317,113,92
422317,114,92
422317,119,92
422317,123,92
422317,206,38
422317,205,38
422341,116,275
422341,205,38
422341,205,38
422341,204,38
428450,116,852
428450,102,761
428450,112,761
428450,113,761
428450,116,761
428450,119,761
428450,210,38
434853,103,1734
434853,123,1734
434853,101,677
434853,103,677
434853,106,677
434853,205,38
431596,119,578
431596,102,912
431596,107,912
431596,111,912
431596,112,912
431596,113,912
431596,106,5266
431596,102,2130
431596,116,5266
431596,201,38
431596,201,38
431596,201,38
431596,201,38
453654,201,38
453654,201,38
455898,102,488
455898,111,488
455898,119,488
455898,121,488
455898,123,488
455898,201,38
455898,206,38
455898,204,38
456136,102,1308
456136,119,1308
456136,122,1308
456136,103,731
456136,102,92
456136,103,92
456136,105,92
456136,110,92
456136,111,92
456136,113,92
456136,114,92
456136,119,92
456136,123,92
456136,119,1734
456136,102,61
456136,111,61
456136,119,61
456136,205,38
459148,103,700
459148,103,183
459148,102,243
459148,109,243
459148,112,243
459148,113,243
459148,116,243
459148,201,38
459148,201,38
459148,201,38
461998,106,1509
461998,119,1509
461998,201,38
461998,201,38
461998,204,38
461998,206,38
465985,102,1235
465985,129,245
465985,204,38
444980,104,1035
444980,102,334
444980,113,305
444980,116,1461
444980,102,1249
444980,113,485
444980,113,1143
444980,116,334
444980,113,1827
444980,204,38
444980,201,38
444980,201,38
444980,211,38
444980,201,38
444980,220,38
444980,205,38
444980,207,38
444980,201,38
444980,201,38
472596,119,30
472596,206,38
481512,119,2678
481512,201,38
473789,102,181
473789,103,181
473789,105,181
473789,110,181
473789,111,181
473789,113,181
473789,114,181
473789,119,181
473789,123,181
473789,201,38
473789,201,38
473789,214,38
473789,204,38
483745,201,38
483745,201,38
495261,112,215
495261,111,639
495261,112,639
495261,119,639
495261,103,750
495261,112,750
495261,116,750
495261,102,2007
495261,103,2007
495261,108,2007
495261,109,2007
495261,112,2007
495261,113,2007
495261,114,2007
495261,116,2007
495261,119,2007
495261,123,2007
495261,127,2007
495261,201,38
495261,210,38
496123,103,92
496123,111,92
496123,101,92
496123,102,92
496123,103,92
496123,104,92
496123,105,92
496123,106,92
496123,107,92
496123,108,92
496123,110,92
496123,111,92
496123,112,92
496123,113,92
496123,114,92
496123,115,92
496123,116,92
496123,117,92
496123,119,92
496123,121,92
496123,123,92
496123,127,92
496123,128,92
496123,129,92
496123,130,92
496123,119,61
496123,103,243
496123,123,273
496123,204,38
471198,119,242
471198,205,38
498911,119,31
498911,103,245
498911,111,245
498911,103,30
498911,111,30
498911,103,31
498911,111,31
498911,103,120
498911,111,120
500021,102,153
500021,103,153
500021,105,153
500021,106,153
500021,108,153
500021,111,153
500021,114,153
500021,119,153
500021,129,153
500021,130,153
500021,102,122
500021,103,122
500021,105,122
500021,106,122
500021,108,122
500021,111,122
500021,114,122
500021,119,122
500021,129,122
500021,130,122
500491,119,275
500491,119,334
500491,119,366
500491,201,38
505183,103,700
505183,108,245
505183,201,38
510790,101,61
510790,102,61
510790,103,61
510790,105,61
510790,106,61
510790,107,61
510790,108,61
510790,110,61
510790,111,61
510790,112,61
510790,113,61
510790,114,61
510790,116,61
510790,119,61
510790,122,61
510790,101,150
510790,102,150
510790,103,150
510790,104,150
510790,105,150
510790,106,150
510790,107,150
510790,108,150
510790,110,150
510790,111,150
510790,112,150
510790,113,150
510790,114,150
510790,115,150
510790,116,150
510790,117,150
510790,119,150
510790,121,150
510790,123,150
510790,127,150
510790,128,150
510790,129,150
510790,130,150
510790,101,244
510790,102,244
510790,103,244
510790,104,244
510790,105,244
510790,106,244
510790,107,244
510790,108,244
510790,110,244
510790,111,244
510790,112,244
510790,113,244
510790,114,244
510790,115,244
510790,116,244
510790,117,244
510790,119,244
510790,121,244
510790,123,244
510790,127,244
510790,128,244
510790,129,244
510790,130,244
510790,101,31
510790,102,31
510790,103,31
510790,104,31
510790,105,31
510790,106,31
510790,107,31
510790,108,31
510790,110,31
510790,111,31
510790,112,31
510790,113,31
510790,114,31
510790,115,31
510790,116,31
510790,117,31
510790,119,31
510790,121,31
510790,123,31
510790,127,31
510790,128,31
510790,129,31
510790,130,31
510790,204,38
510832,119,536
510832,123,884
510832,123,852
510832,123,92
510832,205,38
510832,201,38
513383,103,215
513383,121,426
513383,102,151
513383,201,38
517237,119,151
517237,119,1553
517237,119,61
517237,119,912
517237,119,475
517237,119,365
517237,119,31
517237,201,38
517237,204,38
519942,102,153
519942,103,153
519942,105,153
519942,110,153
519942,111,153
519942,113,153
519942,114,153
519942,119,153
519942,123,153
519942,102,962
519942,103,962
519942,105,962
519942,110,962
519942,111,962
519942,113,962
519942,114,962
519942,119,962
519942,123,962
519942,214,38
522158,114,396
522158,201,38
508563,112,914
508563,114,914
508563,120,914
508563,113,485
508563,112,597
508563,113,597
508563,201,38
509836,102,183
509836,102,518
509836,201,38
509836,210,38
509836,205,38
509836,201,38
524617,106,731
524617,108,731
524617,119,731
524617,103,183
524617,105,183
524617,107,183
524617,112,183
524617,113,183
524617,115,183
524617,116,183
524617,201,38
205481,107,1155
205481,108,1155
205481,111,1155
205481,112,1155
205481,113,1155
205481,116,1155
205481,119,1084
205481,107,1095
205481,102,2376
205481,107,2376
205481,108,2376
205481,119,2376
205481,201,38
205481,201,38
205481,210,38
569739,119,4018
569739,113,3529
569739,201,38
569739,201,38
569739,201,38
569739,201,38
569739,201,38
569739,201,38
569739,201,38
572729,120,276
572729,103,365
572729,101,639
572729,102,639
572729,103,639
572729,104,639
572729,105,639
572729,106,639
572729,107,639
572729,108,639
572729,109,639
572729,110,639
572729,111,639
572729,112,639
572729,113,639
572729,114,639
572729,115,639
572729,116,639
572729,117,639
572729,118,639
572729,119,639
572729,120,639
572729,121,639
572729,122,639
572729,123,639
572729,124,639
572729,125,639
572729,126,639
572729,127,639
572729,128,639
572729,129,639
572729,130,639
572729,131,639
572729,201,38
326032,102,547
326032,103,547
326032,105,547
326032,110,547
326032,111,547
326032,113,547
326032,114,547
326032,119,547
326032,123,547
326032,102,547
326032,103,547
326032,105,547
326032,110,547
326032,111,547
326032,113,547
326032,114,547
326032,119,547
326032,123,547
326032,201,38
314881,119,304
314881,103,730
314881,111,730
314881,204,38
528619,204,38
535466,103,699
535466,204,38
501257,103,761
501257,105,761
501257,110,761
501257,111,761
501257,112,761
501257,119,761
501257,128,761
501257,102,820
501257,114,184
501257,102,245
501257,108,245
501257,111,245
501257,102,334
501257,116,304
501257,201,38
446499,201,38
358114,107,92
358114,119,92
358114,102,2527
358114,107,2527
358114,112,2527
358114,116,2527
358114,119,2527
358114,103,1084
358114,107,1084
358114,123,1084
358114,106,59
358114,102,273
358114,107,273
358114,112,273
358114,116,273
358114,119,273
358114,107,1857
358114,112,1857
358114,119,1857
358114,102,3563
358114,103,3563
358114,119,3563
358114,106,245
358114,119,1553
358114,201,38
358114,210,38
471505,111,365
471505,102,275
471505,103,275
471505,105,275
471505,119,275
471505,119,365
471505,205,38
579854,119,731
579854,102,212
579854,103,212
579854,105,212
579854,110,212
579854,111,212
579854,113,212
579854,114,212
579854,119,212
579854,123,212
579854,101,153
579854,102,153
579854,103,153
579854,104,153
579854,105,153
579854,106,153
579854,107,153
579854,108,153
579854,110,153
579854,111,153
579854,112,153
579854,113,153
579854,114,153
579854,115,153
579854,116,153
579854,117,153
579854,119,153
579854,121,153
579854,123,153
579854,127,153
579854,128,153
579854,129,153
579854,130,153
579854,202,38
583482,102,182
583482,103,182
583482,114,182
583482,102,181
583482,103,181
583482,114,181
583482,103,59
583482,108,59
583482,116,59
583482,123,59
583482,102,20
583482,103,20
583482,105,20
583482,110,20
583482,111,20
583482,113,20
583482,114,20
583482,119,20
583482,123,20
583482,108,365266
583482,112,365266
583482,113,365266
583482,119,365266
583482,121,365266
583482,102,181
583482,102,176
583482,102,52
583482,119,17
583482,119,48
583482,201,38
583482,204,38
586641,103,395
586641,103,1431
586641,110,2192
586641,201,38
586641,201,38
586641,201,38
593255,119,365
602740,114,539
602740,116,539
602740,119,539
602740,102,353
602740,111,388
602740,130,360
602740,201,38
601661,129,153
601661,204,38
508851,107,324
508851,115,324
508851,116,324
508851,107,183
508851,115,183
508851,116,183
508851,107,153
508851,107,151
508851,115,151
508851,116,151
508851,102,153
508851,210,38
611445,204,38
614985,103,151
614985,108,151
614985,113,151
614985,102,151
614985,116,151
614985,201,38
611719,108,413
611719,210,38
621353,119,974
621353,201,38
531688,103,312
531688,105,312
531688,110,312
531688,112,312
531688,119,312
531688,128,312
531688,204,38
531688,201,38
632251,119,700
632251,119,214
632811,106,1174
632811,119,1174
632811,201,38
73833,103,681
73833,102,64
73833,103,64
73833,111,64
73833,116,64
73833,103,1266
73833,205,38
73833,205,38
639740,201,38
639740,201,38
611338,103,91
611338,201,38
611338,201,38
658857,116,90
658857,113,212
658857,113,92
658857,111,212
658857,201,38
569684,116,457
569684,102,242
569684,103,242
569684,108,242
569684,109,242
569684,110,242
569684,112,242
569684,113,242
569684,116,242
569684,119,242
569684,121,242
569684,122,242
569684,128,242
569684,101,184
569684,105,184
569684,106,123
569684,201,38
569684,201,38
627362,119,1430
627362,111,1400
627362,119,1553
627362,119,151
627362,113,234
627362,119,40
627362,205,38
682906,103,365
682906,111,365
682906,123,365
682906,201,38
617966,119,1004
617966,123,424
617966,101,335
617966,102,335
617966,103,335
617966,104,335
617966,105,335
617966,106,335
617966,107,335
617966,108,335
617966,110,335
617966,111,335
617966,112,335
617966,113,335
617966,114,335
617966,115,335
617966,116,335
617966,117,335
617966,119,335
617966,121,335
617966,123,335
617966,127,335
617966,128,335
617966,129,335
617966,130,335
617966,101,424
617966,102,424
617966,103,424
617966,104,424
617966,105,424
617966,106,424
617966,107,424
617966,108,424
617966,110,424
617966,111,424
617966,112,424
617966,113,424
617966,114,424
617966,115,424
617966,116,424
617966,117,424
617966,119,424
617966,121,424
617966,123,424
617966,127,424
617966,128,424
617966,129,424
617966,130,424
617966,201,38
721840,116,151
721840,114,658
721840,116,658
721840,119,658
721840,113,2345
730634,102,1583
730634,108,1583
730634,116,1583
730634,116,2892
730634,108,3042
730634,110,3042
730634,114,3042
730634,116,61
730634,204,38
731215,103,1430
731215,103,791
731215,103,335
731215,204,38
731215,201,38
663181,130,120
663181,119,731
663181,130,153
663181,201,38
663181,204,38
739192,102,5479
739192,111,5479
739192,112,5479
739192,113,5479
739192,202,38
745167,115,1540
745167,115,1388
745167,201,38
745167,201,38
749296,103,539
749296,116,539
749296,123,539
749296,110,1974
749296,110,364
749296,110,961
749296,102,529
749296,103,529
749296,108,529
749296,114,529
749296,204,38
749296,201,38
749296,201,38
705596,102,304
705596,111,304
705596,119,304
705596,205,38
756544,130,184
756544,201,38
757216,101,790
757216,102,790
757216,103,790
757216,110,790
757216,113,790
757216,114,790
757216,115,790
757216,116,790
757216,118,790
757216,119,790
757216,123,790
757216,129,790
283268,111,304
283268,102,151
283268,111,151
283268,213,38
763741,103,92
763741,111,92
763741,102,4717
763741,108,4717
763741,114,4717
763741,201,38
600993,116,505
600993,119,730
600993,201,38
608460,103,457
608460,102,394
608460,116,394
608460,119,394
608460,204,38
766617,102,2068
766617,103,2068
766617,108,2068
766617,116,2068
766617,123,2068
766617,119,884
766617,206,38
766617,210,38
767809,114,549
767809,116,549
767809,119,549
767809,102,181
767809,119,181
767809,122,181
767809,116,516
767809,119,516
767809,204,38
769611,123,1492
769611,204,38
771641,119,184
771641,204,38
771641,215,38
772370,105,121
772370,108,121
772370,111,121
772370,112,121
772370,113,121
772370,116,121
772370,119,121
772370,204,38
741755,123,120
741755,114,638
741755,116,638
741755,119,638
741755,103,31
741755,111,31
741755,123,31
741755,123,120
741755,204,38
635203,102,365
635203,103,365
635203,106,365
635203,113,365
635203,115,365
635203,123,365
635203,204,38
763290,105,153
763290,101,365
763290,103,365
763290,116,546
763290,108,822
763290,112,48
763290,201,38
763290,201,38
786506,119,579
786506,111,455
786506,204,38
733075,120,945
733075,114,1280
733075,108,912
733075,201,38
733075,213,38
738002,103,4260
738002,103,122
738002,103,120
738002,119,215
738002,201,38
799873,102,413
799873,107,413
799873,127,413
799873,102,365
799873,111,365
799873,112,365
799873,113,365
799873,119,365
799873,119,730
799873,116,242
799873,102,182
799873,106,182
799873,112,182
799873,107,183
799873,106,668
799873,108,183
799873,210,38
799873,211,38
799873,211,38
799873,201,38
697381,111,498
697381,102,245
697381,110,245
697381,119,245
697381,102,365
697381,114,365
697381,119,365
697381,121,365
697381,214,38
697381,201,38
810800,102,1004
810800,114,1004
810800,119,1004
810800,112,3287
810800,103,1280
810800,204,38
810800,206,38
810800,201,38
810800,201,38
706727,119,7702
706727,204,38
819829,116,214
819829,116,365
819829,201,38
363390,107,2283
363390,108,2283
363390,111,2283
363390,112,2283
363390,113,2283
363390,116,2283
363390,113,414
363390,201,38
363390,201,38
363390,201,38
823979,107,395
823979,115,395
823979,116,395
823979,108,273
823979,130,273
823979,107,133
823979,115,133
823979,116,133
823979,107,187
823979,115,187
823979,116,187
823979,210,38
645258,119,488
645258,119,820
645258,211,38
645258,204,38
699005,112,2832
699005,119,2832
699005,123,2832
699005,112,334
699005,119,334
699005,123,334
699005,112,2071
699005,119,2071
699005,123,2071
699005,204,38
810442,106,153
810442,119,750
810442,119,1489
810442,205,38
836260,103,579
836260,204,38
838560,119,212
838560,102,395
838560,116,365
838560,103,2374
838560,201,38
828076,102,2068
828076,103,2068
828076,111,2068
828076,116,2068
828076,116,1492
828076,201,38
828076,201,38
840234,204,38
840478,204,38
843256,114,731
843256,114,182
843256,201,38
843256,205,38
843977,116,425
843977,119,304
843977,204,38
844686,115,883
844686,211,38
845525,103,153
845525,119,153
845525,121,153
845525,103,454
845525,102,366
845525,116,366
845525,119,366
845525,102,243
845525,116,243
845525,119,243
845525,102,761
845525,103,761
845525,110,761
845525,119,761
845525,102,31
845525,103,31
845525,110,31
845525,119,31
845525,201,38
845525,201,38
845525,214,38
845834,102,1188
845834,116,1188
845834,119,1188
845834,205,38
806045,103,608
806045,105,608
806045,110,608
806045,112,608
806045,119,608
806045,128,608
806045,123,426
806045,201,38
806045,201,38
806045,204,38
847249,119,304
847249,201,38
847249,201,38
662942,113,366
662942,211,38
713615,103,731
713615,103,426
713615,102,184
713615,116,184
713615,119,184
713615,213,38
713615,234,38
788472,103,318
788472,103,365
788472,103,396
788472,111,396
788472,204,38
788472,202,38
788472,204,38
788472,202,38
858802,101,122
858802,102,122
858802,103,122
858802,104,122
858802,105,122
858802,106,122
858802,107,122
858802,108,122
858802,110,122
858802,111,122
858802,112,122
858802,113,122
858802,114,122
858802,115,122
858802,116,122
858802,117,122
858802,119,122
858802,121,122
858802,123,122
858802,127,122
858802,128,122
858802,129,122
858802,130,122
858802,116,273
858802,201,38
861898,102,378
861898,103,378
861898,105,378
861898,110,378
861898,111,378
861898,113,378
861898,114,378
861898,119,378
861898,123,378
861898,114,195
861898,102,666
861898,103,666
861898,105,666
861898,110,666
861898,111,666
861898,113,666
861898,114,666
861898,119,666
861898,123,666
861898,102,399
861898,103,399
861898,105,399
861898,110,399
861898,111,399
861898,113,399
861898,114,399
861898,119,399
